image,kanjiname,hiragananame,romajiname,localisedname,nickname,position,element,playstyle,kick,control,technique,pressure,physical,agility,intelligence,bst
https://dxi4wb638ujep.cloudfront.net/1/k/u/q/uqhl-3-dewc.png,芹沢 和憲,せりざわ かずのり,Kazunori Serizawa,Kent Work,芹沢,DF,林 (Forest),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/x/sxm5qusvb2c.png,牧谷 寛,まきや ひろし,Hiroshi Makiya,Mark Hillvalley,牧谷,DF,山 (Mountain),Rough Play,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/z/dzxy9rkv2f0.png,塩谷 ヒロ,しおたに ひろ,Hiro Shiotani,Herb Sherman,塩谷,DF,火 (Fire),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/2/920tum_ddle.png,山根 羊,やまね よう,Yo Yamane,Joe Small,山根,MF,山 (Mountain),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/m/e/mefmdzznuws.png,育井 庄児,いくい しょうじ,Shoji Ikui,Ike Steiner,育井,MF,林 (Forest),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/4/0/406uy-afjpe.png,大鯉 昇,おおごい のぼる,Noboru Ogoi,Orville Newman,大鯉,MF,火 (Fire),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/j/c/jcl1fb8_kas.png,原野 徹,はらの とおる,Toru Harano,Tom Walters,原野,MF,山 (Mountain),Rough Play,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/0/n0q4fa12f2m.png,根上 大地,ねがみ だいち,Daichi Negami,Daniel Dawson,大地,MF,風 (Wind),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/w/c/wchzo_tmofk.png,田主丸 茂樹,たぬしまる しげき,Shigeki Tanushimaru,Stuart Racoonfur,田主丸,FW,林 (Forest),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/2/z/2zcs7imedlu.png,草生 久志,くさお ひさし,Hisashi Kusao,Lorne Mower,草生,GK,山 (Mountain),Breach,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbznwda-ww8.png,米山 植人,よねやま うえひと,Uehito Yoneyama,Homer Grower,米山,DF,山 (Mountain),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/f/6/f60r4ess1q8.png,犬飼 茂樹,いぬかい しげき,Shigeki Inukai,Rolf Howells,犬飼,DF,風 (Wind),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/0/s/0sfwv70oyju.png,福井 咲平,ふくい さくへい,Sakuhei Fukui,Luke Lively,福井,DF,林 (Forest),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/u/9/u9mfgmbgtdk.png,富士 地洋,ふじ ちひろ,Chihiro Fuji,Ben Nevis,富士,DF,風 (Wind),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/1/u/1u_foarz1sk.png,新野 亀吉,しんの かめきち,Kamekichi Shinno,Turtle Newfield,新野,MF,風 (Wind),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/f/x/fxn30donyam.png,軟山 弱,なんざん よわみ,Yowami Nanzan,John Neville,軟山,GK,火 (Fire),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/_/4/_4ecna7ft68.png,西垣 守,にしがき まもる,Mamoru Nishigaki,Malcolm Night,西垣,DF,火 (Fire),Counter,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/o/q/oq1jk_d_aju.png,女川 映日,めがわ あきひ,Akihi Megawa,Alfred Meenan,女川,DF,林 (Forest),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/m/x/mxy_kmptfpu.png,光宗 団,みつむね だん,Dan Mitsumune,Dan Mirthful,光宗,DF,林 (Forest),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/z/9zdejzppo88.png,黒部 立樹,くろべ りつき,Ritsuki Kurobe,Ricky Clover,黒部,DF,山 (Mountain),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/2/d2graechdcm.png,跳山 段,とびやま だん,Dan Tobiyama,Toby Damian,跳山,MF,風 (Wind),,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/s/e/serk376bwvk.png,屋形 直人,やかた なおと,Naoto Yakata,York Nashmith,屋形,MF,林 (Forest),Justice,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/y/0/y0usg255xqm.png,茂木 沙樹都,もぎ さきと,Sakito Mogi,Zachary Moore,茂木,MF,林 (Forest),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/p/c/pcfzrjfd6jk.png,武方 勝,むかた まさる,Masaru Mukata,Marvin Murdock,勝,FW,火 (Fire),Rough Play,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/h/0/h0e-xiwkbpe.png,武方 友,むかた とも,Tomo Mukata,Thomas Murdock,友,FW,風 (Wind),Rough Play,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/2/c/2c1fc3ww28s.png,武方 努,むかた つとむ,Tsutomu Mukata,Tyler Murdock,努,FW,山 (Mountain),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/w/z/wzwqpqf4dcc.png,段堂 正憲,だんどう まさのり,Masanori Dando,Simon Calier,段堂,GK,林 (Forest),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbnlivjcuv0.png,深沢 念司,ふかざわ ねんじ,Nenji Fukazawa,Brody Gloom,深沢,MF,山 (Mountain),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/l/6/l6gxmmxurp0.png,守野 優一,まもりの ゆういち,Yuichi Mamorino,Victor Talis,守野,MF,林 (Forest),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/u/s/usr2hzxugac.png,中井 陽介,なかい ようすけ,Yosuke Nakai,Eren Middleton,中井,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/0/9/09ydyuicz6s.png,石井 清気,いしい せいき,Seiki Ishii,Peter Wells,石井,DF,風 (Wind),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/7/v7cq7herayu.png,二階堂 修吾,にかいどう しゅうご,Shugo Nikaido,Seth Nichols,二階堂,DF,風 (Wind),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/b/7/b7piycz2hdk.png,歩星 呑一,ぽせい どんいち,Donichi Posei,Paul Siddon,ポセイドン,GK,山 (Mountain),Breach,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/7/u/7uk9hbs-y9u.png,阿保露 光,あぽろ ひかる,Hikaru Aporo,Apollo Light,アポロン,DF,林 (Forest),Justice,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/k/8/k87cm-kefo8.png,部灰 炎,へぱい えん,En Hepai,Jeff Iron,ヘパイス,DF,火 (Fire),Counter,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/i/d/id8ainyoai8.png,荒須 乱,あれす らん,Ran Aresu,Lane War,アレス,DF,山 (Mountain),Bond,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/5/1/51nhpy-s37u.png,手魚 激,でいお げき,Geki Deio,Danny Wood,ディオ,DF,風 (Wind),Bond,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/z/a/zauucflacbk.png,在手 実弓,あるて さねき,Saneki Arute,Artie Mishman,アルテミス,MF,風 (Wind),Rough Play,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/o/y/oyf1x6tgvom.png,経目 須商,へるめ まつあき,Matsuaki Herume,Arion Matlock,ヘルメス,MF,林 (Forest),Rough Play,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/c/y/cygta3ucixk.png,明天名 智,あてな とも,Tomo Atena,Wesley Knox,アテナ,MF,林 (Forest),Justice,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/t/w/twrmtii4lkm.png,出右手 豊,でめて ゆたか,Yutaka Demete,Jonas Demetrius,デメテル,FW,火 (Fire),Tension,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/d/y/dykb3jbxeis.png,亜風炉 照美,あふろ てるみ,Terumi Afuro,Byron Love,アフロディ,MF,林 (Forest),Breach,104,112,109,91,92,85,100,693
https://dxi4wb638ujep.cloudfront.net/1/k/y/w/yw7ga2nlp7e.png,平良 貞,へら ただし,Tadashi Hera,Henry House,ヘラ,MF,火 (Fire),Bond,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/s/f/sfyvjrsdcb0.png,位家 路主,いか みちゆき,Michiyuki Ika,Iggy Russ,イカロス,GK,風 (Wind),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/j/3/j3p0ku05xoc.png,安芸 玲須,あき たままつ,Tamamatsu Aki,Gus Heeley,アキレス,FW,山 (Mountain),Bond,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/h/w/hwuoknmv0uc.png,経洛 玲州,へらく れす,Resu Heraku,Harry Closs,ヘラクレス,DF,火 (Fire),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/q/-/q-fjnyavzd0.png,黒野 時夫,くろの ときお,Tokio Kurono,Andy Chronic,クロノス,DF,林 (Forest),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/w/r/wr880v1ns9e.png,目戸 宇左,めど うさ,Usa Medo,Ned Yousef,メドゥーサ,MF,山 (Mountain),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/9/5/95cfyipzc3u.png,宗像 大翔,むなかた ひろと,Hiroto Munakata,Herman Muller,大翔,GK,風 (Wind),Justice,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/d/w/dw_wlv6r3xk.png,英山 海人,ひでやま かいと,Kaito Hideyama,Keth Claus,海人,DF,風 (Wind),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/-/s-ormqcrakm.png,北垣 亮太,きたがき りょうた,Ryota Kitagaki,Robert Silver,亮太,DF,風 (Wind),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/u/f/ufjnizohfim.png,瀬島 樹,せじま いつき,Itsuki Sejima,Izzy Island,樹,DF,林 (Forest),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/f/3/f34slmo9yrk.png,新竹 颯太,しんたけ そうた,Sota Shintake,Sothern Newman,颯太,DF,山 (Mountain),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/_/y/_ybz2rd1hxu.png,池尻 陽,いけじり はる,Haru Ikejiri,Irwin Hall,陽,MF,林 (Forest),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/o/w/owq4bu7pqc8.png,寺坂 響,てらさか ひびき,Hibiki Terasaka,Taylor Higgins,寺坂,MF,風 (Wind),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/6/a/6avgqj4tn9u.png,興津 蒼空,こうず そら,Sora Kozu,Jamie Cool,蒼空,MF,風 (Wind),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/l/y/lykbhcexgo8.png,間 竜介,はざま りゅうすけ,Ryusuke Hazama,Hans Randall,竜介,FW,火 (Fire),Bond,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/l/a/la_mddxebic.png,森元 陸斗,もりもと りくと,Rikuto Morimoto,Michael Riverside,陸斗,MF,山 (Mountain),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/u/y/uyotwixksr0.png,如月 まこ,きさらぎ まこ,Mako Kisaragi,Millie Moonlight,まこ,FW,林 (Forest),Counter,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/0/d/0dtyj_eszxe.png,青島 薫,あおしま かおる,Kaoru Aoshima,Karl Blue,青島,MF,山 (Mountain),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/f/1/f1c5oaiw0cs.png,甘井 一哉,あまい かずや,Kazuya Amai,Theakston Plank,甘井,FW,風 (Wind),Counter,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/h/u/hublgzw6xes.png,平田 兼,ひらた けん,Ken Hirata,Ken Cake,平田,FW,山 (Mountain),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/2/8/28qenmwac3e.png,長谷部 精児,はせべ せいじ,Seiji Hasebe,Mitch Grumble,長谷部,MF,風 (Wind),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/w/t/wtjxe7jipx0.png,巨島 祐一,おおしま ゆういち,Yuichi Oshima,Bart Grantham,巨島,GK,林 (Forest),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/v/v/vvrzhm1aiie.png,響木 正剛,ひびき せいごう,Seigo Hibiki,Seymour Hillman,響木,GK,山 (Mountain),Breach,86,94,88,95,102,107,93,665
https://dxi4wb638ujep.cloudfront.net/1/k/p/a/paysyrasxo0.png,浮島 一人,うきしま かずと,Kazuto Ukishima,Charles Island,浮島,DF,林 (Forest),Justice,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/-/o/-odnfumo6bc.png,髪村 切斗,かみむら きりと,Kirito Kamimura,Garret Hairtown,髪村,DF,風 (Wind),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/8/j/8jerx30e_dc.png,会田 力,あいだ ちから,Chikara Aida,Arthur Sweet,会田,DF,山 (Mountain),Bond,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/n/h/nh1wcis-su0.png,場寅 仕,ばとら まなぶ,Manabu Batora,Peter Mildred,バトラー,MF,林 (Forest),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/t/o/towfpvn2noe.png,中間 庸,なかま よう,Yo Nakama,Josh Nathaniel,中間,MF,林 (Forest),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/c/m/cmnkiqbmk9s.png,碇 頑五郎,いかり げんごろう,Gengoro Ikari,Edward Gladstone,碇,MF,火 (Fire),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/o/m/omy8tncutce.png,定良 保,ていら たもつ,Tamotsu Teira,Tyler Thomas,テーラー,MF,山 (Mountain),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/z/k/zkpd-ykuaxs.png,民山 謡,たみやま よう,Yo Tamiyama,Joseph Yosemite,マスター,FW,風 (Wind),Counter,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/3/m/3myqkztdhdm.png,菅田 厳,すがた いわお,Iwao Sugata,Ian Suffolk,菅田,MF,火 (Fire),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/g/k/gkdxjmlnmuk.png,備流田 光一,びるだ こういち,Koichi Biruda,Constant Builder,ビルダー,FW,火 (Fire),Rough Play,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/m/l/mlgea7-v5ou.png,国木田 俳人,くにきだ はいと,Haito Kunikida,Ted Poe,はいじん,FW,林 (Forest),Counter,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/x/j/xjrl3eyvu98.png,道場 亮治,みちば りょうじ,Ryoji Michiba,Marshall Heart,道場,FW,風 (Wind),Justice,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/v/c/vcw5zdk5r78.png,土盛 工司,つちもり こうじ,Koji Tsuchimori,Dom Foreman,工司,MF,山 (Mountain),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/k/q/kqny0isd8iu.png,賭山 流,かけやま りゅう,Ryu Kakeyama,Slot MacHines,賭山,DF,火 (Fire),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/f/efetn_zljok.png,厚田 直,あつた なお,Nao Atsuta,Bill Steakspear,厚田,DF,山 (Mountain),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/5/d5idsaslcoc.png,生垣 冗,いけがき じょう,Jo Ikegaki,Joe Ingram,冗,GK,火 (Fire),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/9/w/9wr2_dztpus.png,姫島 極,ひめじま きわむ,Kiwamu Himejima,Kendall Sefton,姫島,DF,風 (Wind),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/m/-/m-axsi_xede.png,菊池 康志,きくち やすし,Yasushi Kikuchi,Jason Strike,菊池,DF,火 (Fire),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/o/f/ofdl87t7bbe.png,野馬 運,のま はこぶ,Hakobu Noma,Norman Porter,野馬,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/_/3/_3sqrelbsos.png,向山 恭吾,むかいやま きょうご,Kyogo Mukaiyama,Maxwell Claus,向山,DF,林 (Forest),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/f/y/fypfcz-jzic.png,茶木 椎斗,ちゃき しいと,Shiito Chaki,Bruce Chaney,茶木,MF,林 (Forest),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/u/w/uw--vmyz070.png,加納 輪介,かのう りんすけ,Rinsuke Kano,Leroy Rhymes,加納,MF,風 (Wind),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/a/a/aabmerbrtec.png,立野 誠一,たちの せいいち,Seiichi Tachino,Mildford Scott,立野,MF,林 (Forest),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/r/y/rywhzu9r-30.png,出前 洋,いでまえ よう,Yo Idemae,Lou Edmonds,でまえ,FW,火 (Fire),Tension,107,104,95,84,82,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/f/a/farkpv0ifbu.png,安永 英嗣,やすなが ひでつぐ,Hidetsugu Yasunaga,Cameron Morefield,安永,MF,風 (Wind),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/0/y/0yareqsyyo8.png,水口 精司,みずぐち せいじ,Seiji Mizuguchi,Greg Bernard,水口,FW,林 (Forest),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/u/d/ud5ex3nqhim.png,堤 広司,つつみ こうじ,Koji Tsutsumi,Peter Banker,堤,GK,風 (Wind),Breach,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/l/1/l1i_6ibqq7k.png,友岡 愛斗,ともおか なると,Naruto Tomooka,Saul Tunk,友岡,MF,火 (Fire),,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/u/nupjurtgv9k.png,丸出 為夫,まるで ためお,Tameo Marude,Alan Most,丸出,DF,山 (Mountain),Counter,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/w/8/w8-c5u18com.png,石崎 満,いしざき みつる,Mitsuru Ishizaki,Paul Caperock,石崎,DF,風 (Wind),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/2/t/2td3qza03u8.png,小塚 勇介,こづか ゆうすけ,Yusuke Kozuka,Julius Molehill,小塚,DF,風 (Wind),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/k/t/kttlw44rtb8.png,木崎 里,きざき さと,Sato Kizaki,Clint Loggan,木崎,FW,林 (Forest),Counter,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/p/v/pvffvewm8xm.png,八百野 スミ子,やおの すみこ,Sumiko Yaono,Suzanne Yuma,八百野,GK,山 (Mountain),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/v/a/vamqgzjujr8.png,筆山 トメ,ふでやま とめ,Tome Fudeyama,Tammy Fielding,トメ,DF,林 (Forest),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eoxlrmfukiu.png,大玉 好美,おおたま このみ,Konomi Otama,Alex Lovely,大玉,DF,風 (Wind),Counter,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/c/j/cjqxf_x4hku.png,骨盤 整,ほねまる ひとし,Hitoshi Honemaru,Louis Hillside,こつばん,DF,火 (Fire),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thh2oaxcmx8.png,執刀 直,しっとう なお,Nao Shitto,Ness Sheldon,執刀,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/n/o/nocd7dek53m.png,立見 律子,たちみ りつこ,Ritsuko Tachimi,Lizzy Squirrel,律子,MF,風 (Wind),Breach,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/8/m/8mziwiiwuek.png,店街 隠典,みせまち やすのり,Yasunori Misemachi,Kippy Jones,ごいんきょ,MF,林 (Forest),Breach,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/i/m/imm6nvhsz7m.png,歌川 誠,うたがわ まこと,Makoto Utagawa,Fayette Riversong,歌川,MF,山 (Mountain),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/5/k/5k9bkqhoeik.png,如月 沙理奈,きさらぎ さりな,Sarina Kisaragi,Samantha Moonlight,サリー,FW,風 (Wind),Bond,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/x/m/xmmwqroh_ke.png,三河屋 三郎,みかわや さぶろう,Saburo Mikawaya,Mitch Sandstone,サブちゃん,MF,火 (Fire),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/m/k/mkx39uobsxs.png,符呂暮 岩生,ぷろぐれ いわお,Iwao Purogure,Eddie Prentice,プログレ,FW,山 (Mountain),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/g/l/gl0cuzdtn3c.png,家守 優司,いえもり ゆうじ,Yuji Iemori,Alf Holmes,家守,GK,林 (Forest),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/3/j/3jfjdm7pke0.png,戎 正義,えびす まさよし,Masayoshi Ebisu,Ian Stager,戎,DF,林 (Forest),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/1/c/1cc_tvpfpc0.png,生地 釜雄,いくじ かまお,Kamao Ikuji,Fred Crumb,生地,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/q/eqzeaqp_ixc.png,衛士 展也,えじ のぶや,Nobuya Eji,Doug Baughan,衛士,FW,風 (Wind),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/k/f/kfqrt363xrs.png,田辺 さやか,たなべ さやか,Sayaka Tanabe,Pip Daltry,さやか,DF,林 (Forest),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/n/e/nefbdmkicqu.png,角馬 圭太,かくま けいた,Keita Kakuma,Chester Horse Jr,圭太,MF,林 (Forest),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/v/1/v1wcdbbizyk.png,豪炎寺 夕香,ごうえんじ ゆうか,Yuka Goenji,Julia Blaze,夕香,MF,火 (Fire),,97,112,112,84,82,81,100,668
https://dxi4wb638ujep.cloudfront.net/1/k/z/f/zfhygptxm1s.png,東 京,あずま きょう,Kyo Azuma,Andy,東,DF,山 (Mountain),Counter,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/_/p/_py5t_gcyv8.png,大谷 つくし,おおたに つくし,Tsukushi Otani,Aurelia Dingle,つくし,MF,林 (Forest),Justice,100,108,105,88,88,81,97,667
https://dxi4wb638ujep.cloudfront.net/1/k/t/u/tuxgrhzrrgs.png,速水 真刃,はやみ まっは,Maha Hayami,Jimmy Mach,マッハ,FW,風 (Wind),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/b/nbsv4asjemc.png,黄田 嵐,おうだ あらし,Arashi Oda,Tony Hacker,黄田,MF,林 (Forest),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/8/p/8pj0vlkzzv0.png,兜 角雄,かぶと すみお,Sumio Kabuto,Dan Rhino,兜,MF,山 (Mountain),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/-/i/-iko78y12t0.png,調 半次,しらべ はんじ,Hanji Shirabe,Vin Fleetwood,調,FW,風 (Wind),Counter,110,104,95,77,75,75,83,619
